text,text_clean
"sepeda sy juga brebet, korban pertalite pom bensin kedinding. br kmrn ke bengkel. bersihkan injektor sm ganti busi. isinya pertalite persis itu,ada airnya. mending beli eceran botol lgsg kelihatan kl mmg bensin dioplos","['sepeda', 'sy', 'brebet', 'korban', 'pertalite', 'pom', 'bensin', 'dinding', 'br', 'kemarin', 'bengkel', 'sih', 'injektor', 'sm', 'ganti', 'busi', 'isi', 'pertalite', 'persis', 'ituada', 'air', 'mending', 'beli', 'ecer', 'botol', 'lgsg', 'kl', 'mmg', 'bensin', 'oplos']"
Bahlil bahli,"['bahlil', 'bahli']"
curiga satu komplotan Bahlil sama tukang bengkel,"['curiga', 'komplot', 'bahlil', 'tukang', 'bengkel']"
Untung saya gak pakai motor 😁,"['untung', 'tidak', 'pakai', 'motor']"
gara2 bahlil tok pekok,"['gara', 'bahlil', 'tok', 'kok']"
"aampun dech, kapan ya indonesia normal aja","['aampun', 'dech', 'ya', 'indonesia', 'normal', 'aja']"
Tukang bengkel:Gacor kang,"['tukang', 'bengkelgacor', 'kang']"
“Pertamina Harus bertanggung jawab”,"['pertamina', 'tanggung']"
😭Bnr anjir rusak motor cowo gua,"['bnr', 'anjir', 'rusak', 'motor', 'cowok', 'gua']"
tukang bengkel: cuan nihhhh😸,"['tukang', 'bengkel', 'cuan', 'nihhhh']"
dan kebnyakan dari motor matic merk honda....,"['kebnyakan', 'motor', 'matic', 'merk', 'honda']"
bang bahas BOBIBOS karya ank bangsa yg berpotensi menyaingi pertamina,"['bang', 'bahas', 'bobibos', 'karya', 'ank', 'bangsa', 'potensi', 'saing', 'pertamina']"
motor Fu gw rongsok bagus ja minus pertalite 😂,"['motor', 'fu', 'rongsok', 'bagus', 'ja', 'minus', 'pertalite']"
"iyaa njr gua pertalite terus, masa gas nya berenti² 😭","['iya', 'njr', 'gua', 'pertalite', 'gas', 'renti']"
klo gw beli pertamax malah ngebrebet,"['beli', 'pertamax', 'ngebrebet']"
saya pake Pertamax juga sprti itu. jadi bukan hanya pertalite,"['pake', 'pertamax', 'sprti', 'bukan', 'pertalite']"
600 rb melayang....,"['rb', 'layang']"
airnya stengah sendiri,"['air', 'stengah']"
motor gua kena,"['motor', 'gua', 'kena']"
kacau... 🤯🤯🤯,['kacau']
"mending beli bensin eceran bang, lebih bagus keliatan bensin nya 😁✌","['mending', 'beli', 'bensin', 'ecer', 'bang', 'bagus', 'liat', 'bensin']"
turbo kena juga,"['turbo', 'kena']"
pantesan pertamax gua 🗿rame,"['pantesan', 'pertamax', 'gua', 'rame']"
mabok pertalite+etanol,"['mabok', 'pertaliteetanol']"
hari ini habis hampir 400 RB buat perbaikan motor PCX karna masalah bensin pertalite 😭😭😭,"['habis', 'rb', 'baik', 'motor', 'pcx', 'karna', 'bensin', 'pertalite']"
"ih aku ga punya motor, tp dipinjemin supra yg lawas pol dr kantor suamiku, tak buat anter jemput anakku skolah. td nya aman bgt motornya g rewel blass, tp beberapa minggu yg lalu aku isi full pertalite trs mbrebet 😌😭 aku cuma sungkan sm orang kantor masa tak pinjem trus rusak kan ga lucu ya.. huhuhu","['ih', 'tidak', 'motor', 'dipinjemin', 'supra', 'lawas', 'pol', 'kantor', 'suami', 'anter', 'jemput', 'anak', 'skolah', 'td', 'aman', 'motor', 'tidak', 'rewel', 'blass', 'minggu', 'isi', 'full', 'pertalite', 'trs', 'mbrebet', 'sungkan', 'sm', 'orang', 'kantor', 'pinjem', 'trus', 'rusak', 'tidak', 'lucu', 'ya', 'huhuhu']"
kenapa pemerintah diam saja tanpa statemen dan tindakan apa memang mau bikin gaduh rakyat,"['perintah', 'diam', 'statemen', 'tindak', 'gaduh', 'rakyat']"
spedaku mek 1 gantian mbek bjoku dipakek kerja aku dan suamiku..makeknya gantian.. kok malah bnyak mslah mtor gini.. plis mtor cuman 1 jngan sampai jdi slah 1 korban juga😭,"['spedaku', 'mek', 'ganti', 'mbek', 'bjoku', 'dipakek', 'kerja', 'suamikumakeknya', 'ganti', 'bnyak', 'mslah', 'mtor', 'gin', 'plis', 'mtor', 'cuman', 'jangan', 'slah', 'korban']"
"motor gue udah abis 500K tetep aja brebet padahal full ganti sistem injeksi semua, hadehh","['motor', 'abis', 'tetep', 'aja', 'brebet', 'full', 'ganti', 'sistem', 'injeksi', 'hadehh']"
"Jare Pertamina seng salah busi mu Mbak, tuntuten wae !!!","['jare', 'pertamina', 'seng', 'salah', 'busi', 'mu', 'mbak', 'tuntuten', 'wae']"
"hahaha
kalian yang rugi
saya yang kaya","['hahaha', 'rugi', 'kaya']"
"sakjane subsidi iku gawe opo, lek kualitas pertamina nyusahno, luweh apik konsumen ben milih bensin tanpa subsidi atau bensin subsidi","['sakjane', 'subsidi', 'iku', 'gawe', 'opo', 'lek', 'kualitas', 'pertamina', 'nyusahno', 'luweh', 'apik', 'konsumen', 'ben', 'milih', 'bensin', 'subsidi', 'bensin', 'subsidi']"
Bagusnya semua korban pertamina ngajuin gugatan ke pengadilan & tuntutan yg gede. Mau sampai kapan kita dikasih BBM busuuk terus-terusan,"['bagus', 'korban', 'pertamina', 'ngajuin', 'gugat', 'adil', 'tuntut', 'gede', 'kasih', 'bbm', 'busuuk', 'terusterusan']"
"Podo mbak, bedane motor varioku Jik ISO mlaku. tapi suorone maleh kemrotok. ape ndandakne Jik AKEH butuhe Laine. Iki Saiki penting motorku ISO mlaku.","['podo', 'mbak', 'bedane', 'motor', 'varioku', 'jik', 'iso', 'mlaku', 'suorone', 'maleh', 'kemrotok', 'ape', 'ndandakne', 'jik', 'akeh', 'butuhe', 'laine', 'iki', 'saiki', 'motor', 'iso', 'mlaku']"
"aku td pagi juga habis servis gara gara korban pertalite, dan asal kalian tau semua motor disebelah sebelahku itu semua kasusnya sama😂","['td', 'pagi', 'habis', 'servis', 'gara', 'gara', 'korban', 'pertalite', 'motor', 'belah', 'belah', 'kasus']"
Shell kapan kamu jualan bensin lagi😭😭😭😭😭😭😭😭,"['shell', 'jual', 'bensin']"
"yg mau sekolah jd g sekolah, mau kerja jd terlambat kerja, seminggu biasa gaji fuull berkurang karna potongan, satu kata buat pertamina...jiancoooooook!!!!!","['sekolah', 'tidak', 'sekolah', 'kerja', 'lambat', 'kerja', 'minggu', 'gaji', 'fuull', 'kurang', 'karna', 'potong', 'pertaminajiancoooooook']"
ini semuanya ulah bahenol kanpreet!!,"['ulah', 'bahenol', 'kanpreet']"
"pertamina kualitas jelek..
make merk laen bahan bakunya dipersulit","['pertamina', 'kualitas', 'jelek', 'make', 'merk', 'laen', 'bahan', 'baku', 'sulit']"
pertamina anjj,"['pertamina', 'anjj']"
ngisi pertamax full tank brebet juga mbaa,"['ngisi', 'pertamax', 'full', 'tank', 'brebet', 'mbaa']"
yang seharusnya tanggung jawab bukan Pertamina tapi pak bahlil kan dia yang nyuruh pertalite sama Pertamax di campur etanol katanya bagus nyatanya di lapangan bagaimana?,"['tanggung', 'bukan', 'pertamina', 'bahlil', 'nyuruh', 'pertalite', 'pertamax', 'campur', 'etanol', 'bagus', 'lapang']"
"Ayo rin semangatt, mbatin rini matane loh cog dipikir gampang nyetut peda jajal gantian sing nyetut piye 🤣","['ayo', 'rin', 'semangatt', 'mbatin', 'rini', 'matane', 'loh', 'cog', 'pikir', 'gampang', 'nyetut', 'peda', 'jajal', 'ganti', 'sing', 'nyetut', 'piye']"
"gaji pejabat milliaran tapi pelayanan zonk, selamat berada di negara konoha 😌","['gaji', 'jabat', 'milliaran', 'layan', 'zonk', 'selamat', 'negara', 'konoha']"
kepingin untung gede Pertamina korbane konsumen men,"['kepingin', 'untung', 'gede', 'pertamina', 'korbane', 'konsumen', 'men']"
Kata si Bahlil bengkel motor biar pd laris tuh 😂😂yg gue heran bensin di oplos pun pertamina masih rugi mulu 😇apa rakyat harus pakai air y baru untung tu pertamina🤣,"['si', 'bahlil', 'bengkel', 'motor', 'pd', 'laris', 'tuh', 'heran', 'bensin', 'oplos', 'pertamina', 'rugi', 'mulu', 'rakyat', 'pakai', 'air', 'y', 'untung', 'tu', 'pertamina']"
"Beat skrg bukannya uda harus pake pertamax ya??
Coba dicek di STNK nya ka","['beat', 'skrg', 'bukan', 'uda', 'pake', 'pertamax', 'ya', 'coba', 'cek', 'stnk', 'ka']"
wkwk panen duso opo pahala nek ngene iki wong pertamina dan petinggi e 🤣,"['panen', 'duso', 'opo', 'pahala', 'nek', 'ngene', 'iki', 'pertamina', 'petinggi', 'e']"
"kak aku rencana mau beli motor akhir tahun nanti, tapi gegara banyak brita bobroknya pertamina jadi mikir"" lagi mau beli😭😭","['kak', 'rencana', 'beli', 'motor', 'gegara', 'brita', 'bobrok', 'pertamina', 'mikir', 'beli']"
hayolooo takut banget ga sih kalo pas dipake motoran malem² sendirian mana cewe lagiii terus mati ditengah jalan😭,"['hayolooo', 'takut', 'banget', 'tidak', 'pas', 'dipake', 'motor', 'malem', 'cewek', 'lagiii', 'mati', 'tengah', 'jalan']"
mbak ihh sama aku jg kmrn brebet dan mati pdhl nmaxku baik2 aja. mana mati 3 kali ditengah bunderan sier😭🙏,"['mbak', 'ihh', 'kemarin', 'brebet', 'mati', 'pdhl', 'nmaxku', 'aja', 'mati', 'kali', 'tengah', 'bunderan', 'sier']"
baru td malem ngisi pertamax scoopy ku brebet parahhh,"['td', 'malem', 'ngisi', 'pertamax', 'scoopy', 'ku', 'brebet', 'parahhh']"
"betul Pertamina suruh tanggung jawab jangan minta maaf aja, terus biaya kerusakaan siapa yg nanggung kalau sudah begini...","['pertamina', 'suruh', 'tanggung', 'jangan', 'maaf', 'aja', 'biaya', 'kerusakaan', 'nanggung']"
"Podo AE Kabeh pak, laa mosok Ben aku ngisi nde pom mesti brebet, mung Wedi ku mati nde tengah dalan pas rame lak Sido kenek Karo seng Buri bos,:(","['podo', 'ae', 'kabeh', 'laa', 'mosok', 'ben', 'ngisi', 'nde', 'pom', 'mesti', 'brebet', 'mung', 'wedi', 'ku', 'mati', 'nde', 'dal', 'pas', 'rame', 'lak', 'sido', 'kenek', 'karo', 'seng', 'bur', 'bos']"
Kami punya spbu di kab. Malang jl Raya Bululawang no spbu 5465103. Dan Spbu di jl Raya Bakalan no spbu 5465162 setiap datang di ukur kandungan air. tdk terlihat kandungan etanol. Sampek hari tgl 01 nop 25 tdk ada keluhan konsumen Pertalite mau Pertamax dan pas ukurane. Selamat mengisi di spbu kami.,"['spbu', 'kab', 'malang', 'jl', 'raya', 'bululawang', 'no', 'spbu', 'spbu', 'jl', 'raya', 'no', 'spbu', 'ukur', 'kandung', 'air', 'tidak', 'kandung', 'etanol', 'sampek', 'tanggal', 'nop', 'tidak', 'keluh', 'konsumen', 'pertalite', 'pertamax', 'pas', 'ukurane', 'selamat', 'isi', 'spbu']"
ini pertalite atau air lumpur pantes bikin motor brebet,"['pertalite', 'air', 'lumpur', 'pantes', 'motor', 'brebet']"
Awalnya si bapak ngisi bensin .. abs ngisi bensin motor brebet dan mogok akhirnya penasaran bisa mogok dari apanya dan karena penasaran di bapak memindahkan bensin yg ada di motor ke dalam botol aqua .. infonya begitu,"['si', 'ngisi', 'bensin', 'abs', 'ngisi', 'bensin', 'motor', 'brebet', 'mogok', 'penasaran', 'mogok', 'apa', 'penasaran', 'pindah', 'bensin', 'motor', 'botol', 'aqua', 'info']"
"padahal untung udah banyak ,masih mau di campur campur","['untung', 'campur', 'campur']"
"Ini akankah jadi akal2an kembali untuk menghapur pertalite untuk pindah ke pertamax semua, biar lebih bnyk menguntungkan🥹 seperti yg dulu bensin dihapus","['akal', 'menghapur', 'pertalite', 'pindah', 'pertamax', 'bnyk', 'untung', 'bensin', 'hapus']"
bahlilnya pak kasian pekerjanya cuma ngejalanin tugass bahlilnya aja yang di duel in pak,"['bahlilnya', 'kasi', 'kerja', 'ngejalanin', 'tugass', 'bahlilnya', 'aja', 'duel', 'in']"
"saya juga kena salah pas motor brebet saya lagi perjalanan ke Kediri pas di Pujon motor brebet alhasil suami saya jejek sampai ke Kediri ,iya kalau brebet Deket sama bengkel kalau kejadian seperti saya di Pujon pas di alas itu gaada bengkel sama sekali yaallah yaallah😭","['kena', 'salah', 'pas', 'motor', 'brebet', 'jalan', 'diri', 'pas', 'pujon', 'motor', 'brebet', 'alhasil', 'suami', 'jejek', 'diri', 'iya', 'brebet', 'deket', 'bengkel', 'jadi', 'pujon', 'pas', 'alas', 'gaada', 'bengkel', 'yaallah', 'yaallah']"
Gw isi pertamax juga brebeettt anjir. Akhirnya gw iso pertamax turbo🔥 lumayan ga brebet tapi ga tau lg deh mesin gw apakabar kalo diisi turbo trs,"['isi', 'pertamax', 'brebeettt', 'anjir', 'iso', 'pertamax', 'turbo', 'lumayan', 'tidak', 'brebet', 'tidak', 'lg', 'mesin', 'apakabar', 'isi', 'turbo', 'trs']"
cung user pertamax brebet+boros✌,"['cung', 'user', 'pertamax', 'brebetboros']"
dimana mana kebanyakan kenapa ya😏 klo isi BBM di SPBU atas nama Pertamina semuanya dan kenapa ya setiap kali isiin BBM di SPBU kenangan angin nya ketimbang ngisi BBM nya ya 😏,"['mana', 'banyak', 'ya', 'isi', 'bbm', 'spbu', 'nama', 'pertamina', 'ya', 'kali', 'isiin', 'bbm', 'spbu', 'kenang', 'angin', 'ketimbang', 'ngisi', 'bbm', 'ya']"
vidio cctv Pertamina ada tu di atas 🤣🤣,"['vidio', 'cctv', 'pertamina', 'tu']"
"pokok nya pertamina udh rusak semua dicampor dikurangi,kita ngisi 10 lter hanya yg di isi 9,5 aja","['pokok', 'pertamina', 'rusak', 'dicampor', 'dikurangikita', 'ngisi', 'lter', 'isi', 'aja']"
"aq beli motor baru,setelah di isi di spbu skrg mbrebet gk bs jln😭","['beli', 'motor', 'barusetelah', 'isi', 'spbu', 'skrg', 'mbrebet', 'tidak', 'jln']"
mingkin kacau aja ini pom harus lebih leliti sekarang mah bany gk. jujur pom nya sekarang mah,"['mingkin', 'kacau', 'aja', 'pom', 'leliti', 'mah', 'bany', 'gk', 'jujur', 'pom', 'mah']"
bahlil di miskroscop,"['bahlil', 'miskroscop']"
Cek aja CCTV spbu pas bapaknya ngisi Kmarin sore,"['cek', 'aja', 'cctv', 'spbu', 'pas', 'bapak', 'ngisi', 'kmarin', 'sore']"
"selama ini pertamax didaerah sini masih aman, sharing dong yang pake pertamax udah ada masalah apa belum. takut bjirr","['pertamax', 'daerah', 'aman', 'sharing', 'pake', 'pertamax', 'takut', 'bjirr']"
oalah kelen pada sibuk pertamina datau yang salah tu busi nya😁😁,"['oalah', 'kelen', 'sibuk', 'pertamina', 'datau', 'salah', 'tu', 'busi']"
"parahhh sih Pertamina jangan lah kayak gitu sama rakyat, kami sebagai konsumen kecewa berat sih","['parahhh', 'pertamina', 'jangan', 'kayak', 'gitu', 'rakyat', 'konsumen', 'kecewa', 'berat']"
cabut perijinan SPBU NYA.,"['pergi', 'perijinan', 'spbu']"
pantesan motorku brebet di starter g bisa padahal baru di servis,"['pantesan', 'motor', 'brebet', 'starter', 'tidak', 'servis']"
"beli byd aja ama saya, ga isi2 bensin lagi😂","['beli', 'byd', 'aja', 'ama', 'tidak', 'isi', 'bensin']"
pak presiden ayolah maen sosmed biar taw keluh kesah rakyat,"['presiden', 'ayo', 'maen', 'sosmed', 'taw', 'keluh', 'kesah', 'rakyat']"
sepdaku brebet pak .. niat tuku bensin mlah ngerusak sepeda,"['sepdaku', 'brebet', 'niat', 'tuku', 'bensin', 'mlah', 'ngerusak', 'sepeda']"
"saya memang tidak setuju dengan adanya pencampuran etanol
tetapi melihat kejadian ini seperti rekayasa
mohon maaf atas pikiran negatif saya","['tidak', 'tuju', 'campur', 'etanol', 'jadi', 'rekayasa', 'mohon', 'maaf', 'pikir', 'negatif']"
"ini tujuannya biar masyarakan pindah ke pertamax krn dlu q sdh dengar dri orang pertamina klo pertalite bklan g da,","['tuju', 'masyarakan', 'pindah', 'pertamax', 'krn', 'dlu', 'dengar', 'dri', 'orang', 'pertamina', 'pertalite', 'bklan', 'tidak', 'da']"
pantesan beli di botol gak boleh,"['pantesan', 'beli', 'botol', 'tidak']"
biar pada beli yg mode listrik,"['beli', 'mode', 'listrik']"
Aduh kembalikan Shell dn bp 😭,"['aduh', 'kembali', 'shell', 'dn', 'bp']"
masak presiden gak liat gini cuman diam ???,"['masak', 'presiden', 'tidak', 'liat', 'gin', 'cuman', 'diam']"
Ide bensin campur etanol ini utk mematikan spbu ?,"['ide', 'bensin', 'campur', 'etanol', 'utk', 'mati', 'spbu']"
"aslinya etanol tuh aman-aman aja tapi bensin kualitas kita itu masih belum standar internasional, Thailand dan Amerika juga pakek etanol tapi aman-ama","['asli', 'etanol', 'tuh', 'amanaman', 'aja', 'bensin', 'kualitas', 'standar', 'internasional', 'thailand', 'amerika', 'pakek', 'etanol', 'amanama']"
Sidaknya bensin yg dr mesin diambil terus di test langsung pak...,"['sidaknya', 'bensin', 'mesin', 'ambil', 'test', 'langsung']"
"sudah satu hari beli,lah kok masij mau ngisi lagi. itu yg baju putih kok ngotot. lihat rekaman cctv.","['bilah', 'masij', 'ngisi', 'baju', 'putih', 'ngotot', 'lihat', 'rekam', 'cctv']"
Tapi beli dieceran kok nggak ada campurannya.... bisa dilihat dibotolnya.,"['beli', 'ecer', 'tidak', 'campur', 'botol']"
kerjo sampek telat sepda berebeetttt😭😭,"['kerjo', 'sampek', 'telat', 'sepda', 'berebeetttt']"
di bojonegoro motor podo mogok,"['bojonegoro', 'motor', 'podo', 'mogok']"
parah sih korbannya bnyk banget 🥺,"['parah', 'korban', 'bnyk', 'banget']"
tim bensin warung madura nyimak 😆,"['tim', 'bensin', 'warung', 'madura', 'nyimak']"
"Hari ini saya merasakan motor brebet padahal isi Pertamax
akhirnya dorong motor pada saat hujan","['rasa', 'motor', 'brebet', 'isi', 'pertamax', 'dorong', 'motor', 'hujan']"
Yaallah bang jnganan pertalite Turbo aja motor gw mati waktu malem² mana kaga ada yg buka,"['yaallah', 'bang', 'jnganan', 'pertalite', 'turbo', 'aja', 'motor', 'mati', 'malem', 'kaga', 'buka']"
tangkap Riza Chalid,"['tangkap', 'riza', 'chalid']"
"gua udh jadi korban, vario 125 gen 2 pdhal","['gua', 'korban', 'vario', 'gen', 'pdhal']"
"dan secara tiba tiba besoknya ada beritanya begini ""bahlul diduga korupsi sebesar xx triliun""🗿🗿","['besok', 'berita', 'bahlul', 'duga', 'korupsi', 'xx', 'triliun']"
babahlil🗿,['babahlil']
ganti presiden,"['ganti', 'presiden']"
pantes motor gw sering kayak gitu🗿,"['pantes', 'motor', 'kayak', 'gitu']"
Terpantau Pak Prayogo sdh meng akuisisi SPBU Swasta dan Sedang bersiap mendapatkan ledakan momentum nya 🔥😎,"['pantau', 'prayogo', 'meng', 'akuisisi', 'spbu', 'swasta', 'ledak', 'momentum']"
motor gw juga kena kocak,"['motor', 'kena', 'kocak']"
waktunya gua kerja di bengkel,"['gua', 'kerja', 'bengkel']"
lumayan launch Kontrol alami (brebet),"['lumayan', 'launch', 'kontrol', 'alami', 'brebet']"
siap² ada berita viral pengalihan isu 😂,"['siap', 'berita', 'viral', 'alih', 'isu']"
lahhh motorku juga,"['lahhh', 'motor']"
Sama bang motor saya juga berebet,"['bang', 'motor', 'rebet']"
woy laahh motor gua skrg,"['woy', 'laahh', 'motor', 'gua', 'skrg']"
"YANG SUDAH DI OPLOS PLAT MERAH:
PERTAMAX OPLOSAN ✅
PERTALITE OPLOSAN ✅
TINGGAL YANG LAIN DI TUNGGU GEBRAKAN BELIAU","['oplos', 'plat', 'merah', 'pertamax', 'oplos', 'pertalite', 'oplos', 'tinggal', 'tunggu', 'gebrak', 'beliau']"
pasti nontonya jum'at siang,"['nontonya', 'jumat', 'siang']"
gw korban jg,['korban']
bjir gw kira rencana🙂 ternyata udah dilakuim🙂,"['bjir', 'rencana', 'dilakuim']"
ide bagus sih dari pada nyebar paku di jalan wkwkwk,"['ide', 'bagus', 'nyebar', 'paku', 'jalan']"
untung gw ngisi pertamax mulu 😅,"['untung', 'ngisi', 'pertamax', 'mulu']"
kembalikan shell kami,"['kembali', 'shell']"
Capee bgt capeee,"['capee', 'capeee']"
kmrn motorku jg brebet😭😭mana pas di tanjakan,"['kemarin', 'motor', 'brebetmana', 'pas', 'tanjak']"
"hadir dari kediri jatim,korban mbrebet🤝","['hadir', 'diri', 'jatimkorban', 'mbrebet']"
"saya malem isi pertalite paginya pas di pake motor berebet, padahal sebelumnya GK ada tanda2 kerusakan","['malem', 'isi', 'pertalite', 'pagi', 'pas', 'pake', 'motor', 'rebet', 'tidak', 'tanda', 'rusa']"
"Kejadian sama nih
Motor sy dan teman² sy sama brebbet setelah pengisian pertalite,dan efeknya ke mesin juga,harusnya langsung jreng dan lancar,skrg mlempem😳","['jadi', 'motor', 'sy', 'teman', 'sy', 'brebbet', 'isi', 'pertalitedan', 'efek', 'mesin', 'jugaharusnya', 'langsung', 'jreng', 'lancarskrg', 'mlempem']"
pntes oi mtor gw sering rusak skarang,"['pntes', 'oi', 'mtor', 'rusak', 'skarang']"
"Aq dr pertma ad pertalite kluar udh jarng make krn pmbkarannya susah lengket"" sperti karet . . . Mau heran protes nanyain sendiri tp kn ini indo.. Jd tunggu publik aj kek skrang 🤦","['pertma', 'ad', 'pertalite', 'kluar', 'jarng', 'make', 'krn', 'pmbkarannya', 'susah', 'lengket', 'sperti', 'karet', 'heran', 'protes', 'nanyain', 'kn', 'indo', 'tunggu', 'publik', 'aj', 'kek', 'skrang']"
"pantes mtor gue gaenak bngett,soalnya suka isi bensin disana😭","['pantes', 'mtor', 'gaenak', 'bngettsoalnya', 'suka', 'isi', 'bensin', 'sana']"
mangkane sepeda mbrebet kabeh..wong cilik rah iso komplain..,"['mangkane', 'sepeda', 'mbrebet', 'kabehwong', 'cilik', 'rah', 'iso', 'komplain']"
saya beli gas LPG yg 6 kilo warna pink..baru 5 hari sudah mati padahal masih berat isinya masih banyak tapi dak bisa di pakai lagi..apa mungkin sperti ini,"['beli', 'gas', 'lpg', 'kilo', 'warna', 'pinkbaru', 'mati', 'berat', 'isi', 'dak', 'pakai', 'lagiapa', 'sperti']"
aku ngisi pertalit di pom simo hari senin smpe sekarang aman gess,"['ngisi', 'pertalit', 'pom', 'simo', 'senin', 'smpe', 'aman', 'gess']"
KAK MOTORKU JUGA KENA 😇😇,"['kak', 'motor', 'kena']"
"halah, masio ngunu yo gak kapok tuku nk pertamina 😏","['halah', 'masio', 'ngunu', 'yo', 'tidak', 'kapok', 'tuku', 'nk', 'pertamina']"
AKIBAT KEBIJAKAN YG BUKAN AHLI DI BIDANGNYA RAKYAT MELARAT,"['akibat', 'bijak', 'bukan', 'ahli', 'bidang', 'rakyat', 'melarat']"
dapat salam dari mamah aku 😩,"['salam', 'mamah']"
"ih mba sama bngt sumpah, pdhl ngisinya dipom pertamina nya langsung loh,tetep aja mesinya jd rusak brebet2 gitu,mana kilang minyak pertamina nya deket dr rumahku lg😭","['ih', 'mba', 'bngt', 'sumpah', 'pdhl', 'ngisinya', 'dipom', 'pertamina', 'langsung', 'lohtetep', 'aja', 'mes', 'rusak', 'brebet', 'gitumana', 'kilang', 'minyak', 'pertamina', 'deket', 'rumah', 'lg']"
"beli bensin belum ada 300meter dah mati akhirnya kena 1jt buat benerin, kukira aku yang rusakin ternyata seluruh indonesia raya begitu semua, ya allah mana sepedah atu²nya 😭","['beli', 'bensin', 'meter', 'mati', 'kena', 'jt', 'benerin', 'kira', 'rusakin', 'indonesia', 'raya', 'ya', 'allah', 'dah', 'atu nya']"
"makin kesini emg makin kesana, rakyat saat ini sudah gak percaya PERTAMINA 🫵","['kesini', 'kesana', 'rakyat', 'tidak', 'percaya', 'pertamina']"
